Anthony|Pullard|245|1966-06-23
Bob|Quick|215|1946-03-05
Brian|Quinnett|235|1966-05-30
Luke|Rackley|220|1946-06-11
Wayne|Radford|205|1956-05-29
Dino|Radja|225|1967-04-24
Vladimir|Radmanovic|206|1980-11-19
Alex|Radojevic|242|1976-08-08
Frank|Radovich|235|1938-03-03
Ray|Radziszewski|210|1935-03-01
Ray|Ragelis|205|1928-12-10
Kurt|Rambis|213|1958-02-25
Peter|Ramos|275|1985-05-13
Mark|Randall|235|1967-09-30
Zachary|Randolph|270|1981-07-16
Shavlik|Randolph|240|1983-11-24
Anthony|Randolph|205|1989-07-15
Wally|Rank|220|1958-03-01
Bobby|Rascoe|205|1940-07-22
Blair|Rasmussen|250|1962-11-13
George|Ratkovicz|220|1922-11-13
Mike|Ratliff|230|1951-06-07
Theo|Ratliff|225|1973-04-17
Leo|Rautins|215|1960-03-20
Clifford|Ray|230|1949-01-21
Jamesearl|Ray|215|1957-07-27
Craig|Raymond|235|1945-04-05
Joe|Reaves|210|1950-05-27
Zeljko|Rebraca|240|1972-04-09
Michael|Redd|214|1979-08-24
Hub|Reed|215|1936-10-04
Ron|Reed|205|1942-11-02
Willis|Reed|235|1942-06-25
Justin|Reed|240|1982-01-16
Bryant|Reeves|275|1973-06-08
Don|Rehfeldt|210|1927-01-07
Don|Reid|250|1973-12-30
Jim|Reid|210|1945-08-03
J.r.|Reid|247|1968-03-31
Robert|Reid|205|1955-08-30
Jared|Reiner|255|1982-04-08
Richard|Rellford|230|1964-02-16
Efthimios|Rentzias|243|1976-01-11
Kevin|Restani|225|1951-12-23
Kendall|Rhine|230|1943-02-13
Rodrick|Rhodes|225|1973-09-24
Glen|Rice|215|1967-05-28
Chris|Richard|255|1984-12-25
Jason|Richardson|220|1981-01-20
Quentin|Richardson|236|1980-04-13
Mitch|Richmond|215|1965-06-30
John|Richter|225|1937-03-12
Dick|Ricketts|215|1933-12-04
Isaiah|Rider|215|1971-03-12
Bob|Riedy|215|1945-08-26
Antoine|Rigaudeau|210|1971-12-17
Tom|Riker|225|1950-02-28
Bob|Riley|235|1948-07-06
Eric|Riley|245|1970-06-02
Pat|Riley|205|1945-03-20
Ramon|Rivas|260|1966-06-03
Rick|Roberson|231|1947-07-07
Terrance|Roberson|215|1976-12-30
Stanley|Roberts|285|1970-02-07
Lawrence|Roberts|240|1982-10-20
Bill|Roberts|210|1925-03-13
Fred|Roberts|218|1960-08-14
Joe|Roberts|214|1936-05-18
Oscar|Robertson|205|1938-11-24
Rick|Robey|230|1956-01-30
Clifford T.|Robinson|220|1960-03-13
Clifford R.|Robinson|225|1966-12-16
David|Robinson|235|1965-08-06
Eddie|Robinson|210|1976-04-10
Glenn|Robinson|225|1973-01-10
Jackie|Robinson|210|1955-05-20
Truck|Robinson|225|1951-10-04
Wayne|Robinson|217|1958-04-19
Bernard|Robinson Jr.|210|1980-12-26
Bill|Robinzine|230|1953-01-20
Dave|Robisch|235|1949-12-22
Dennis|Rodman|210|1961-05-13
Lou|Roe|220|1972-07-14
Carlos|Rogers|220|1971-02-06
Johnny|Rogers|225|1963-12-30
Rodney|Rogers|235|1971-06-20
Roy|Rogers|235|1973-08-19
Tree|Rollins|235|1955-06-16
Jerry|Rook|219|1943-10-27
Sean|Rooks|250|1969-09-09
Jalen|Rose|210|1973-01-30
Malik|Rose|250|1974-11-23
Dick|Rosenthal|205|1930-01-20
Doug|Roth|255|1967-08-24
Scott|Roth|212|1963-06-03
Irv|Rothenberg|215|1921-12-31
Dan|Roundfield|205|1953-05-26
Curtis|Rowe|225|1949-07-02
Jim|Rowinski|250|1961-01-04
Brian|Rowsom|220|1965-10-23
Brandon|Roy|229|1984-07-23
Donald|Royal|210|1966-05-22
Clifford|Rozier|245|1972-10-31
Guy|Rucker|260|1977-07-27
John|Rudd|230|1955-08-07
John|Rudometkin|205|1940-06-06
Michael|Ruffin|246|1977-01-21
Paul|Ruffner|225|1948-10-15
Joe|Ruklick|220|1938-08-03
Jeff|Ruland|240|1958-12-16
Bob|Rule|220|1944-06-29
Stefano|Rusconi|240|1968-10-02
Kareem|Rush|215|1980-10-30
Brandon|Rush|210|1985-07-07
Bill|Russell|215|1934-02-12
Bryon|Russell|225|1970-12-31
Cazzie|Russell|218|1944-06-07
Campy|Russell|215|1952-01-12
Arvydas|Sabonis|279|1964-12-19
Ed|Sadowski|240|1917-07-11
John|Salley|230|1964-05-16
John|Salmons|210|1979-12-12
Al|Salvadori|220|1945-05-06
Kevin|Salvadori|231|1970-12-30
Soumaila|Samake|230|1978-03-18
Jamal|Sampson|235|1983-05-15
Ralph|Sampson|228|1960-07-07
Al|Sanders|240|1950-01-01
Jeff|Sanders|225|1966-01-14
Mike|Sanders|210|1960-05-07
Thomas|Sanders|210|1938-11-08
Melvin|Sanders|210|1981-01-03
Ron|Sanford|215|1946-06-11
Dan|Santiago|250|1976-06-24
Wayne|Sappleton|215|1960-11-17
Jason|Sasser|225|1974-01-13
Woody|Sauldsberry|220|1934-07-11
Fred|Saunders|210|1951-06-13
Don|Savage|205|1928-04-09
Predrag|Savovic|225|1976-05-21
Brian|Scalabrine|240|1978-03-18
Dewayne|Scales|208|1958-12-28
Fred|Schaus|205|1925-06-30
Danny|Schayes|235|1959-05-10
Steve|Scheffler|250|1967-09-03
Tom|Scheffler|240|1954-10-27
Dave|Schellhase|205|1944-10-14
Luke|Schenscher|255|1982-12-31
Herb|Scherer|212|1929-12-21
Duane|Schintzius|260|1968-10-14
Dale|Schlueter|225|1945-11-12
Russ|Schoene|210|1960-04-16
Dave|Scholz|220|1948-04-12
Milt|Schoon|230|1922-02-25
Detlef|Schrempf|214|1963-01-21
John|Schweitz|210|1960-04-19
Luis|Scola|230|1980-04-30
Brent|Scott|250|1971-06-15
Dennis|Scott|229|1968-09-05
Ray|Scott|215|1938-07-12
Shawnelle|Scott|250|1972-06-16
Willie|Scott|210|1947-05-22
Paul|Scranton|230|1944-04-30
Bruce|Seals|210|1953-06-18
Shea|Seals|210|1975-08-26
Ed|Searcy|210|1952-04-17
Thabo|Sefolosha|215|1984-05-02
Rony|Seikaly|230|1965-05-10
Brad|Sellers|210|1962-12-17
Mouhamed|Sene|230|1986-05-12
Ansu|Sesay|223|1976-07-29
Ha|Seung-Jin|325|1985-08-04
Char|Shackleford|225|1966-04-22
Lee|Shaffer|220|1939-02-23
Charlie|Share|235|1927-03-14
Walter|Sharpe|245|1986-07-18
John|Shasky|235|1964-07-31
Casey|Shaw|260|1975-07-20
Craig|Shelton|210|1957-05-01
Lonnie|Shelton|240|1955-10-19
Steve|Sheppard|215|1954-03-21
Paul|Shirley|210|1977-12-23
Purvis|Short|210|1957-07-02
John|Shumate|235|1952-04-06
Sam|Sibert|215|1949-02-11
Don|Sidle|215|1946-06-21
Ralph|Siewert|230|1923-12-31
Jack|Sikma|230|1955-11-14
Paul|Silas|220|1943-07-12
Mike|Silliman|225|1944-05-05
Wayne|Simien|255|1983-03-09
Cedric|Simmons|235|1986-01-03
Bobby|Simmons|210|1980-06-02
Connie|Simmons|222|1925-03-15
Lionel|Simmons|210|1968-11-14
Miles|Simon|202|1975-11-21
Dickey|Simpkins|248|1972-04-06
Alvin|Sims|235|1974-10-18
Bob|Sims|220|1938-10-09
Courtney|Sims|245|1983-10-21
James|Singleton|216|1981-07-20
Charlie|Sitton|210|1962-07-03
Brian|Skinner|255|1976-05-19
Jeff|Slade|220|1941-03-01
Reggie|Slater|215|1970-08-27
Jim|Slaughter|210|1928-05-13
Jose|Slaughter|205|1960-09-09
Tamar|Slay|215|1980-04-02
Uros|Slokar|238|1983-05-14
Bill|Smith|220|1949-02-14
Charles|Smith|230|1965-07-16
Clinton|Smith|210|1964-01-19
Derek|Smith|205|1961-11-01
Don|Smith|235|1946-04-07
Doug|Smith|220|1969-09-17
Elmore|Smith|250|1949-05-09
Garfield|Smith|235|1945-11-18
Jabari|Smith|240|1977-04-12
Jim|Smith|225|1958-02-12
Joe|Smith|225|1975-07-26
John|Smith|235|1944-05-24
Larry|Smith|215|1958-01-18
Leon|Smith|235|1980-11-02
Michael|Smith|230|1972-03-28
Michael|Smith|225|1965-05-19
Otis|Smith|210|1964-01-30
Pete|Smith|205|1947-01-01
Reggie|Smith|240|1970-08-21
Sam|Smith|230|1944-01-27
Stevin|Smith|208|1972-01-24
Craig|Smith|272|1983-11-10
Steven|Smith|225|1983-04-12
Jason|Smith|240|1986-03-02
Theron|Smith|225|1980-10-03
J.R.|Smith|220|1985-11-09
Donta|Smith|230|1983-11-27
Josh|Smith|220|1985-12-05
Rik|Smits|250|1966-08-23
Mike|Smrek|250|1962-08-31
Joe|Smyth|215|1929-05-22
Dick|Snyder|207|1944-02-01
Kirk|Snyder|225|1983-06-05
Mike|Sojourner|225|1953-10-16
Willie|Sojourner|225|1948-09-10
Darius|Songaila|248|1978-02-14
Dave|Sorenson|225|1948-07-08
Pape|Sow|250|1981-11-22
Ken|Spain|225|1946-10-06
Guy|Sparrow|218|1932-11-02
Odie|Spears|205|1925-06-26
Marreese|Speights|245|1987-08-04
Andre|Spencer|210|1964-07-20
Elmore|Spencer|270|1969-12-06
Felton|Spencer|265|1968-01-15
Craig|Spitzer|225|1945-12-18
Art|Spoelstra|220|1932-09-11
Larry|Spriggs|230|1959-09-08
Jim|Springer|235|1926-06-17
Jim|Spruill|225|1923-02-26
Ryan|Stack|215|1975-07-24
Jerry|Stackhouse|218|1974-11-05
Larry|Staverman|205|1936-10-11
Matt|Steigenga|225|1970-03-27
Vladimir|Stepania|236|1976-08-05
Joe|Stephens|210|1973-01-28
Deshawn|Stevenson|210|1981-04-03
Dennis|Stewart|220|1947-04-11
Kebu|Stewart|239|1973-12-19
Larry|Stewart|220|1968-09-21
Michael|Stewart|230|1975-04-24
Norm|Stewart|205|1935-01-20
Steve|Stipanovich|245|1960-11-17
Bryant|Stith|208|1970-12-10
Tom|Stith|210|1939-01-21
Alex|Stivrins|220|1962-11-29
Peja|Stojakovic|220|1977-06-09
Ed|Stokes|264|1971-09-03
Greg|Stokes|220|1963-08-05
Maurice|Stokes|232|1933-06-17
Randy|Stoll|235|1945-01-01
Amare|Stoudemire|245|1982-11-16
Paul|Stovall|215|1948-08-16
DJ|Strawberry|204|1985-06-15
Joe|Strawder|235|1940-09-21
Bill|Stricker|210|1948-01-22
Erick|Strickland|210|1973-11-25
Mark|Strickland|210|1970-07-14
John|Stroeder|260|1958-07-24
Derek|Strong|220|1968-02-09
John|Stroud|215|1957-10-29
Rodney|Stuckey|205|1986-04-21
Gary|Suiter|225|1945-01-18
DaJuan|Summers|240|1988-01-24
Barry|Sumpter|215|1965-11-11
Bruno|Sundov|220|1980-02-10
Dick|Surhoff|210|1929-11-16
George|Sutor|235|1943-09-14
Keith|Swagerty|235|1945-10-30
Bennie|Swain|220|1933-12-16
Norm|Swanson|210|1930-10-04
Dan|Swartz|215|1934-12-23
Mike|Sweetney|260|1982-10-25
Robert|Swift|245|1985-12-03
Skeeter|Swift|204|1946-06-19
Stromile|Swift|220|1979-11-21
Aaron|Swinson|230|1971-01-09
Larry|Sykes|255|1973-04-11
Brett|Szabo|230|1968-02-01
Wally|Szczerbiak|244|1977-03-05
Walt|Szczerbiak|210|1949-08-21
Zan|Tabak|245|1970-06-15
Chris|Taft|260|1985-03-10
Dragan|Tarlac|260|1973-05-09
Roy|Tarpley|230|1964-11-28
Johnny|Taylor|220|1974-06-04
Leonard|Taylor|220|1966-05-02
Maurice|Taylor|260|1976-10-30
Ron|Taylor|265|1947-11-21
Jermaine|Taylor|210|1986-12-08
Collis|Temple|220|1952-11-08
Carlos|Terry|210|1956-06-22
Chuck|Terry|215|1950-09-27
Hasheem|Thabeet|263|1987-02-16
Peter|Thibeaux|210|1961-10-03
Bill|Thieben|215|1935-03-28
Etan|Thomas|256|1978-04-01
Irving|Thomas|225|1966-01-02
Jamel|Thomas|215|1973-03-25
John|Thomas|265|1975-09-08
Joe|Thomas|205|1948-03-09
Kenny|Thomas|261|1977-07-25
Kurt|Thomas|230|1972-10-04
Ron|Thomas|215|1950-11-19
Terry|Thomas|220|1953-08-20
Tim|Thomas|230|1977-02-26
Billy|Thomas|208|1975-12-23
James|Thomas|235|1980-11-22
Tyrus|Thomas|215|1986-08-17
Jason|Thompson|250|1986-07-21
Bernard|Thompson|210|1962-08-30
Corny|Thompson|225|1960-02-05
John|Thompson|225|1941-09-02
Kevin|Thompson|260|1971-02-07
Lasalle|Thompson|245|1961-06-23
Mychal|Thompson|226|1955-01-30
Paul|Thompson|210|1961-05-25
Skip|Thoren|230|1943-04-05
Bob|Thornton|225|1962-07-10
Marcus|Thornton|205|1987-06-05
Al|Thornton|220|1983-12-07
Otis|Thorpe|225|1962-08-05
Nate|Thurmond|225|1941-07-25
Darren|Tillis|215|1960-02-23
Jack|Tingle|205|1924-12-30
George|Tinsley|205|1946-09-19
Wayman|Tisdale|240|1964-06-09
Marko|Todorovich|220|1923-06-11
Ray|Tolbert|225|1958-09-10
Tom|Tolbert|235|1965-10-16
Anthony|Tolliver|240|1985-06-01
Rudy|Tomjanovich|218|1948-11-24
Andy|Toolson|210|1966-01-19
Jack|Toomay|215|1922-08-09
Bernard|Toone|210|1956-07-14
Gene|Tormohlen|230|1937-05-12
Oscar|Torres|210|1976-12-18
Keith|Tower|250|1970-05-15
William|Towery|210|1920-06-20
George|Trapp|205|1948-07-11
John|Trapp|210|1945-10-02
Robert|Traylor|284|1977-02-01
Gary|Trent|250|1974-09-22
John|Tresvant|215|1939-11-06
Kelly|Tripucka|220|1959-02-16
Ansley|Truitt|215|1950-08-24
Cezary|Trybanski|240|1979-09-22
Jake|Tsakalidis|285|1979-06-10
John|Tschogl|206|1950-04-25
Nikoloz|Tskitishvili|225|1983-04-14
Alando|Tucker|205|1984-02-11
P.J.|Tucker|225|1985-05-05
Anthony|Tucker|220|1969-04-04
Ronny|Turiaf|245|1983-01-13
Mirsad|Turkcan|236|1976-06-07
Hidayet|Turkoglu|220|1979-03-19
Bill|Turner|220|1944-02-18
Jeff|Turner|230|1962-04-09
John|Turner|245|1967-11-30
Mel|Turpin|240|1960-12-28
Jack|Twyman|210|1934-05-11
Terry|Tyler|215|1956-10-30
Charlie|Tyra|230|1935-08-16
Ime|Udoka|215|1977-08-09
Wes|Unseld|245|1946-03-14
Ron|Valentine|210|1957-11-27
Dick|Van Arsdale|210|1943-02-22
Tom|Van Arsdale|202|1943-02-22
Log|Vandervelden|215|1971-04-03
Kiki|Vandeweghe|220|1958-08-01
Keith|Vanhorn|220|1975-10-23
Nick|Vanos|255|1963-04-13
Dennis|Vanzant|210|1952-06-01
Ratko|Varda|265|1979-05-06
Anderson|Varejao|230|1982-09-28
David|Vaughn|220|1952-06-04
David|Vaughn|240|1973-03-23
Virgil|Vaughn|205|1918-05-15
Loy|Vaught|230|1968-02-27
Peter|Verhoeven|215|1959-02-15
Joao|Vianna|215|1966-11-15
Charlie|Villanueva|240|1984-08-24
Jay|Vincent|220|1959-06-10
Marcus|Vinicius|225|1984-05-31
Gary|Voce|240|1965-11-24
Floyd|Volker|205|1921-06-21
Alexander|Volkov|218|1964-03-29
Jake|Voskuhl|245|1977-11-01
Danny|Vranes|210|1958-10-29
Slavko|Vranes|250|1983-01-30
Stojan|Vrankovic|260|1964-01-22
Brett|Vroman|220|1955-12-25
Jackson|Vroman|226|1981-06-06
Sasha|Vujacic|205|1984-03-08
Dwyane|Wade|210|1982-01-17
Von|Wafer|210|1985-07-21
Clint|Wager|210|1920-01-20
Granville|Waiters|225|1961-01-08
Neal|Walk|220|1948-07-29
Antoine|Walker|224|1976-08-12
Brady|Walker|205|1921-03-15
Chet|Walker|212|1940-02-22
Horace|Walker|210|1938-04-17
Kenny|Walker|210|1964-08-18
Samaki|Walker|240|1976-02-25
Bill|Walker|220|1987-10-09
Ben|Wallace|240|1974-09-10
Gerald|Wallace|215|1982-07-23
John|Wallace|225|1974-02-09
Rasheed|Wallace|225|1974-09-17
Dwight|Waller|220|1945-10-05
Jamie|Waller|215|1964-11-20
Matt|Walsh|205|1982-12-02
Bill|Walton|210|1952-11-05
Luke|Walton|245|1980-03-28
Zhizhi|Wang|255|1977-07-08
Jim|Ware|210|1944-05-02
Cornell|Warner|220|1948-08-12
Hakim|Warrick|219|1982-07-08
Chris|Washburn|225|1965-05-13
Don|Washington|210|1952-04-22
Jim|Washington|210|1943-07-01
Kermit|Washington|230|1951-09-17
Richard|Washington|220|1955-07-15
Trooper|Washington|215|1944-04-21
Wilson|Washington|227|1955-08-03
Darryl|Watkins|258|1984-11-08
Ron|Watts|210|1943-05-21
Clarence|Weatherspoon|240|1970-09-08
Kyle|Weaver|201|1986-02-18
Marcus|Webb|255|1970-05-09
Chris|Webber|245|1973-03-01
Forest|Weber|225|1918-03-18
Jeff|Webster|232|1971-02-19
Marvin|Webster|225|1952-04-13
Martell|Webster|210|1986-12-04
Scott|Wedman|215|1952-07-29
Sonny|Weems|203|1986-07-08
Brant|Weidner|230|1960-10-28
Bonzi|Wells|210|1976-09-20
Bubba|Wells|230|1974-07-26
Chris|Welp|245|1964-01-02
Jiri|Welsch|208|1980-01-27
Bill|Wennington|245|1963-12-26
Matt|Wenstrom|250|1970-11-04
Robert|Werdann|250|1970-09-12
Walt|Wesley|220|1945-01-25
Mark|West|230|1960-11-05
Mario|West|208|1984-06-19
David|West|240|1980-08-29
Robert|Whaley|260|1982-04-16
Randy|White|240|1967-11-04
Rory|White|210|1959-08-16
Rodney|White|238|1980-06-28
D.J.|White|251|1986-08-31
Hubie|White|205|1940-01-26
Jahidi|White|290|1976-02-19
Jerome|Whitehead|220|1956-09-30
Dwayne|Whitfield|240|1972-08-21
Charles|Whitney|235|1957-06-22
Hank|Whitney|230|1939-04-28
Sidney|Wicks|225|1949-09-19
Ron|Widby|210|1945-03-09
Bob|Wiesenhahn|215|1938-12-22
Chris|Wilcox|221|1982-08-03
Gene|Wiley|210|1937-11-12
Eddielee|Wilkins|220|1962-05-07
Jeff|Wilkins|230|1955-03-09
Damien|Wilkins|225|1980-01-11
Dale|Wilkinson|220|1960-03-18
Frank|Williams|205|1980-02-25
Jawad|Williams|218|1983-02-19
Reggie|Williams|210|1986-10-14
Terrence|Williams|220|1987-06-28
Marvin|Williams|230|1986-06-19
Deron|Williams|210|1984-07-26
Justin|Williams|225|1984-05-12
Marcus|Williams|205|1985-12-03
Shawne|Williams|225|1986-02-16
Shelden|Williams|250|1983-10-21
Sean|Williams|235|1986-09-13
Marcus|Williams|205|1986-11-18
Aaron|Williams|220|1971-10-02
Bob|Williams|230|1931-05-12
Brandon|Williams|215|1975-02-27
Buck|Williams|215|1960-03-08
Earl|Williams|230|1951-03-24
Eric|Williams|220|1972-07-17
Gene|Williams|235|1947-04-01
Hank|Williams|210|1952-04-28
Herb|Williams|242|1958-02-16
Hotrod|Williams|215|1962-08-09
Jayson|Williams|240|1968-02-22
Jerome|Williams|206|1973-05-10
John|Williams|235|1966-10-26
Kenny|Williams|205|1969-06-09
Mike|Williams|255|1963-08-14
Monty|Williams|225|1971-10-08
Nate|Williams|215|1950-05-02
Samuel|Williams|210|1959-03-07
Scott|Williams|230|1968-03-21
Shammond|Williams|201|1975-04-05
Sly|Williams|210|1958-01-26
Travis|Williams|215|1969-05-27
Walt|Williams|219|1970-04-16
Corliss|Williamson|245|1973-12-04
Kevin|Willis|220|1962-09-06
Bill|Willoughby|205|1957-05-20
Bob|Wilson|215|1944-01-01
George|Wilson|225|1942-05-09
Trevor|Wilson|210|1968-03-16
Kennard|Winchester|210|1966-09-03
John|Windsor|215|1940-04-03
Donton|Wingfield|256|1974-06-23
Harthorne|Wingo|210|1947-09-09
Rickie|Winslow|225|1964-07-26
Trevor|Winter|275|1974-01-07
Willie|Wise|210|1947-03-03
Luke|Witte|235|1950-10-19
Greg|Wittman|210|1947-05-10
Randy|Wittman|210|1959-10-28
Joe|Wolf|230|1964-12-17
Ruben|Wolkowyski|270|1973-09-30
David|Wood|227|1964-11-30
Howard|Wood|235|1959-05-20
Loren|Woods|245|1978-06-21
Tommy|Woods|210|1943-06-10
Qyntel|Woods|221|1981-02-16
Bob|Woollard|225|1940-07-27
Orlando|Woolridge|215|1959-12-16
Mark|Workman|215|1930-03-10
Tom|Workman|218|1944-11-14
James|Worthy|225|1961-02-27
Brad|Wright|225|1962-03-26
Howard|Wright|220|1967-12-20
Joby|Wright|220|1950-09-05
Leroy|Wright|215|1938-05-06
Lonnie|Wright|205|1944-01-23
Lorenzen|Wright|225|1975-11-04
Luther|Wright|270|1971-09-22
Sharone|Wright|260|1973-01-30
Bracey|Wright|210|1984-07-01
Antoine|Wright|210|1984-02-06
Dorell|Wright|210|1985-12-02
Brandan|Wright|205|1987-10-05
Julian|Wright|225|1987-05-20
Dennis|Wuycik|215|1950-03-29
Vincent|Yarbrough|210|1981-03-21
Barry|Yates|215|1946-01-30
Wayne|Yates|235|1937-11-07
Rich|Yonakor|220|1958-10-03
Korleone|Young|213|1978-12-31
Michael|Young|220|1961-01-02
Perry|Young|210|1963-08-04
Tim|Young|220|1976-02-06
Sam|Young|220|1985-06-01
Thaddeus|Young|220|1988-06-21
Sun|Yue|205|1985-11-06
Robert|Zawoluk|215|1930-10-13
Gary|Zeller|205|1947-11-20
Hank|Zeller|210|1918-07-10
Tony|Zeno|210|1957-10-01
Phil|Zevenbergen|230|1964-04-13
George|Zidek|250|1973-08-02
Jim|Zoet|240|1953-12-20
